ID;INVERSED;VOCALIZED;WORD_TYPE
27240;ةنطارم;مُرَاطَنَةٌ;اسم
27241;ناطر;رِطَانٌ;اسم
27242;حمر;رَمْحٌ;اسم
27243;دمر;رَمْدٌ;اسم
27244;ةدامر;رَمادَةٌ;اسم
27245;عور;رَوْعٌ;اسم
27246;دمر;رَمْدٌ;اسم
27247;دمر;رَمَدٌ;اسم
27248;دمر;رَمَدٌ;اسم
27249;ةدمر;رُمْدَةٌ;اسم
27250;ديمرت;تَرْميدٌ;اسم
27251;ةمرمر;رَمْرَمَةٌ;اسم
27252;زمر;رَمْزٌ;اسم
27253;ةزامر;رَمازَةٌ;اسم
27254;عير;رَيْعٌ;اسم
27255;عاير;رِيَاعٌ;اسم
27256;عوير;رُيوعٌ;اسم
27257;سمر;رَمْسٌ;اسم
27258;شمر;رَمْشٌ;اسم
27259;شمر;رَمَشٌ;اسم
27260;ضمر;رَمَضٌ;اسم
27261;ةاعارم;مُرَاعَاةٌ;اسم
27262;قمر;رَمْقٌ;اسم
27263;قيمرت;تَرْميقٌ;اسم
27264;لمر;رَمْلٌ;اسم
27265;لمر;رَمَلٌ;اسم
27266;نالمر;رَمَلاَنٌ;اسم
27267;ليمرت;تَرْميلٌ;اسم
27268;ميمرت;تَرْمِيمٌ;اسم
27269;نينر;رَنِينٌ;اسم
27270;ونر;رُنُوٌّ;اسم
27271;ةينرت;تَرْنِيَةٌ;اسم
27272;حينرت;تَرْنيحٌ;اسم
27273;قنر;رَنْقٌ;اسم
27274;قنر;رَنَقٌ;اسم
27275;قينرت;تَرْنيقٌ;اسم
27276;مينرت;تَرْنِيمٌ;اسم
27277;نينرت;تَرْنينٌ;اسم
27278;وهر;رَهْوٌ;اسم
27279;ةبهر;رَهْبَةٌ;اسم
27280;بهر;رَهْبٌ;اسم
27281;بهر;رُهْبٌ;اسم
27282;نابهر;رُهْبانٌ;اسم
27283;بيهرت;تَرْهيبٌ;اسم
27284;ةلبهر;رَهْبَلَةٌ;اسم
27285;صهر;رَهْصٌ;اسم
27286;صهر;رَهَصٌ;اسم
27287;غور;رَوْغٌ;اسم
27288;ناغور;رَوَغَانٌ;اسم
27289;طهر;رَهْطٌ;اسم
27290;طيهرت;تَرْهيطٌ;اسم
27291;فهر;رَهْفٌ;اسم
27292;قهر;رَهَقٌ;اسم
27293;قهر;رَهَقٌ;اسم
27294;قوهر;رُهوقٌ;اسم
27295;لهر;رَهَلٌ;اسم
27296;ليهرت;تَرْهيلٌ;اسم
27297;نهر;رَهْنٌ;اسم
27298;نوهر;رُهونُ;اسم
27299;ةياور;رِوايَةٌ;اسم
27300;ير;رَيٌّ;اسم
27301;ةيورت;تَرْوِيَةٌ;اسم
27302;حوز;زَوْحٌ;اسم
27303;حاوز;زَواحٌ;اسم
27304;وجز;زَجْوٌ;اسم
27305;وجز;زَجْوٌ;اسم
27306;وجز;زُجُوٌّ;اسم
27307;ءاجز;زَجاءٌ;اسم
27308;ةيجزت;تَزْجِيَةٌ;اسم
27309;حيز;زَيْحٌ;اسم
27310;حويز;زُيوحٌ;اسم
27311;ناحيز;زَيَحانٌ;اسم
27312;جيجزت;تَزْجيجٌ;اسم
27313;رجز;زَجْرٌ;اسم
27314;لجز;زَجْلٌ;اسم
27315;لجز;زَجَلٌ;اسم
27316;ةفحازم;مُزاحَفَةٌ;اسم
27317;فاحز;زِحافٌ;اسم
27318;ريحز;زَحيرٌ;اسم
27319;راحز;زُحارٌ;اسم
27320;ةراحز;زُحارَةٌ;اسم
27321;رحز;زَحْرٌ;اسم
27322;ريحزت;تَزْحيرٌ;اسم
27323;ةحزحز;زَحْزَحَةٌ;اسم
27324;فحز;زَحْفٌ;اسم
27325;نافحز;زَحَفانٌ;اسم
27326;فوحز;زُحوفٌ;اسم
27327;فيحزت;تَزْحيفٌ;اسم
27328;ةفلحز;زَحْلَفَةٌ;اسم
27329;ةقلحز;زَحْلَقَةٌ;اسم
27330;محز;زَحْمٌ;اسم
27331;ماحز;زِحامٌ;اسم
27332;ةمحز;زَحْمَةٌ;اسم
27333;ةمحازم;مُزاحَمَةٌ;اسم
27334;ماحز;زِحامٌ;اسم
27335;خز;زَخٌّ;اسم
27336;خز;زَخٌّ;اسم
27337;خخز;زَخَخٌ;اسم
27338;خيخز;زَخيخٌ;اسم
27339;رخز;زَخْرٌ;اسم
27340;روخز;زُخورٌ;اسم
27341;ةفرخز;زَخْرَفَةٌ;اسم
27342;خيز;زَيْخٌ;اسم
27343;ناخيز;زَيَخانٌ;اسم
27344;رز;زِرٌّ;اسم
27345;رز;زَرٌّ;اسم
27346;ريرز;زَريرٌ;اسم
27347;يرز;زَرْيٌ;اسم
27348;ةرخازم;مُزاخَرَةٌ;اسم
27349;برز;زَرْبٌ;اسم
27350;برز;زَرَبٌ;اسم
27351;درز;زَرْدٌ;اسم
27352;درز;زَرَدٌ;اسم
27353;ريرزت;تَزْريرٌ;اسم
27354;ةرزرز;زَرْزَرَةٌ;اسم
27355;عرز;زَرْعٌ;اسم
27356;فرز;زَرْفٌ;اسم
27357;فورز;زُروفٌ;اسم
27358;فيرز;زَريفٌ;اسم
27359;دوز;زَوْدٌ;اسم
27360;فرز;زَرَفٌ;اسم
27361;فيرزت;تَزْريفٌ;اسم
27362;ةنفرز;زَرْفَنَةٌ;اسم
27363;قرز;زَرْقٌ;اسم
27364;قرز;زَرَقٌ;اسم
27365;صم;مص;اسم
27366;ةشكرز;زَرْكَشَةٌ;اسم
27367;ةدايز;زِيادَةٌ;اسم
27368;ديز;زَيْدٌ;اسم
27369;ديزم;مَزيدٌ;اسم
27370;جعز;زَعْجٌ;اسم
27371;جعز;زَعَجٌ;اسم
27372;رعز;زَعَرٌ;اسم
27373;ةرايز;زِيارَةٌ;اسم
27374;ةعزعز;زَعْزَعَةٌ;اسم
27375;طعز;زَعْطٌ;اسم
27376;فعز;زَعْفٌ;اسم
27377;ةرفعز;زَعْفَرَةٌ;اسم
27378;قعز;زَعْقٌ;اسم
27379;ريز;زَيْرٌ;اسم
27380;قعز;زَعَقٌ;اسم
27381;ةقاعز;زَعاقَةٌ;اسم
27382;ةقوعز;زُعوقَةٌ;اسم
27383;لعز;زَعَلٌ;اسم
27384;معز;زَعْمٌ;اسم
27385;معز;زَعْمٌ;اسم
27386;ةماعز;زَعامَةٌ;اسم
27387;ةماعز;زَعامَةٌ;اسم
27388;ةماعز;زَعامَةٌ;اسم
27389;ةعرازم;مُزارَعَةٌ;اسم
27390;ةفنعز;زَعْنَفَةٌ;اسم
27391;بغز;زَغَبَ;اسم
27392;بيغزت;تَزْغيبٌ;اسم
27393;ةدرغز;زَغْرَدَةٌ;اسم
27394;ةغزغز;زَغْزَغَةٌ;اسم
27395;فز;زَفٌّ;اسم
27396;فافز;زِفافٌ;اسم
27397;فز;زَفٌّ;اسم
27398;فوفز;زُفوفٌ;اسم
27399;فيفز;زَفِيفٌ;اسم
27400;يفز;زَفْيٌ;اسم
27401;نايفز;زَفَيانٌ;اسم
27402;تفز;زَفْتٌ;اسم
27403;تيفزت;تَزْفيتٌ;اسم
27404;غوز;زَوْغٌ;اسم
27405;ناغوز;زَوَغانٌ;اسم
27406;رفز;زَفْرٌ;اسم
27407;ريفز;زَفيرٌ;اسم
27408;رفز;زَفْرٌ;اسم
27409;ةفزفز;زَفْزَفَةٌ;اسم
27410;غوز;زَوْغٌ;اسم
27411;قز;زَقٌّ;اسم
27412;وقز;زَقْوٌ;اسم
27413;ءاقز;زُقاءٌ;اسم
27414;ةقزقز;زَقْزَقَةٌ;اسم
27415;فقز;زَقْفٌ;اسم
27416;غيز;زَيْغٌ;اسم
27417;ناغيز;زَيَغانٌ;اسم
27418;قيقزت;تَزْقيقٌ;اسم
27419;مقز;زقْمٌ;اسم
27420;ميقزت;تَزْقيمٌ;اسم
27421;كز;زَكُّ;اسم
27422;ككز;زَكَكٌ;اسم
27423;كيكز;زَكيكٌ;اسم
27424;كز;زَكٌّ;اسم
27425;ءاكز;زَكاءٌ;اسم
27426;وكز;زُكُوٌّ;اسم
27427;ةاكز;زَكاةٌ;اسم
27428;ةيكزت;تَزْكِيَةٌ;اسم
27429;مكز;زَكْمٌ;اسم
27430;يكز;زَكْيٌ;اسم
27431;لز;زَلٌّ;اسم
27432;لولز;زُلولٌ;اسم
27433;للز;زَلَلٌ;اسم
27434;فوز;زَوْفٌ;اسم
27435;فوؤز;زَؤُوفٌ;اسم
27436;جلز;زَلْجٌ;اسم
27437;ناجلز;زَلَجانٌ;اسم
27438;جيلز;زَليجٌ;اسم
27439;جلز;زَلْجٌ;اسم
27440;جولز;زُلوجٍ;اسم
27441;جيلزت;تَزْليجٌ;اسم
27442;فيز;زَيْفٌ;اسم
27443;فويز;زُيوفٌ;اسم
27444;لازلز;زِلْزالٌ;اسم
27445;ةلزلز;زَلْزَلَةٌ;اسم
27446;عولز;زُلوعٌ;اسم
27447;علز;زَلْعٌ;اسم
27448;علز;زَلَعٌ;اسم
27449;فلز;زَلْفٌ;اسم
27450;فيلز;زَليفٌ;اسم
27451;فيلزت;تَزْليفٌ;اسم
27452;قلز;زَلْقٌ;اسم
27453;قلز;زَلْقٌ;اسم
27454;قلز;زَلَقٌ;اسم
27455;قيلزت;تَزْليقٌ;اسم
27456;ليلزت;تَزْليلٌ;اسم
27457;ملز;زَلْمٌ;اسم
27458;ميلزت;تَزْليمٌ;اسم
27459;مز;زَمٌّ;اسم
27460;لوز;زَوْلٌ;اسم
27461;لاوز;زَوالٌ;اسم
27462;نالوز;زَوَلانٌ;اسم
27463;مز;زَمٌّ;اسم
27464;مومز;زُمومٌ;اسم
27465;ميمز;زَميمٌ;اسم
27466;ليز;زَيْلٌ;اسم
27467;تمز;زَمْتٌ;اسم
27468;ةتامز;زَماتَةٌ;اسم
27469;جمز;زَمْجٌ;اسم
27470;جمز;زَمَجٌ;اسم
27471;ةرجمز;زَمْجَرَةٌ;اسم
27472;ةرخمز;زَمْخَرَةٌ;اسم
27473;رمز;زَمْرٌ;اسم
27474;ريمز;زَميرٌ;اسم
27475;رامز;زِمارٌ;اسم
27476;نارمز;زَمَرانٌ;اسم
27477;رمز;زَمْرٌ;اسم
27478;ةرامز;زَمارَةٌ;اسم
27479;ةرومز;زُمورَةٌ;اسم
27480;ريمزت;تَزْميرٌ;اسم
27481;ةلمازم;مُزامَلَةٌ;اسم
27482;ةمزمز;زَمْزَمَةٌ;اسم
27483;عمز;زَمْعٌ;اسم
27484;ناعمز;زَمَعَانٌ;اسم
27485;عومز;زُموعٌ;اسم
27486;عمز;زَمَعٌ;اسم
27487;عيمزت;تَزْميعٌ;اسم
27488;لمز;زَمْلٌ;اسم
27489;نالمز;زَمَلانٌ;اسم
27490;لومز;زُمولٌ;اسم
27491;لمز;زَمْلٌ;اسم
27492;ليمزت;تَزْميلٌ;اسم
27493;ميمزت;تَزْميمٌ;اسم
27494;ةنمازم;مُزامَنَةٌ;اسم
27495;نمز;زَمَنٌ;اسم
27496;ةرهمز;زَمْهَرَةٌ;اسم
27497;نز;زَنٌّ;اسم
27498;نز;زَنٌّ;اسم
27499;ىنز;زِنىً;اسم
27500;ءانز;زِناءٌ;اسم
27501;ةينزت;تَزْنِيَةٌ;اسم
27502;نيز;زَيْنٌ;اسم
27503;دنز;زَنْدٌ;اسم
27504;دنز;زَنَدٌ;اسم
27505;دينزت;تَزْنيدٌ;اسم
27506;رنز;زَنْرٌ;اسم
27507;رينزت;تَزْنيرٌ;اسم
27508;منز;زَنْمٌ;اسم
27509;منز;زَنَمٌ;اسم
27510;مينزت;تَزْنيمٌ;اسم
27511;وهز;زَهْوٌ;اسم
27512;وهز;زُهُوٌّ;اسم
27513;ءاهز;زُهاءٌ;اسم
27514;وهز;زَهْوٌ;اسم
27515;ةيهزت;تَزْهِيَةٌ;اسم
27516;دهز;زُهْدٌ;اسم
27517;ةداهز;زَهادَةٌ;اسم
27518;ديهزت;تَزْهيدٌ;اسم
27519;روهز;زُهُورٌ;اسم
27520;رهز;زَهَرٌ;اسم
27521;روهز;زُهورٌ;اسم
27522;ةقهازم;مُزاهَقَةٌ;اسم
27523;قهز;زَهْقٌ;اسم
27524;قوهز;زُهوقٌ;اسم
27525;يوز;زُوِيٌّ;اسم
27526;يز;زَيٌّ;اسم
27527;جيوزت;تَزْويجٌ;اسم
27528;جاوز;زَواجٌ;اسم
27529;ديوزت;تَزْويدٌ;اسم
27530;روز;زَوَرٌ;اسم
27531;ةجوازم;مُزاوَجَةٌ;اسم
27532;جاوز;زِوَاجٌ;اسم
27533;ريوزت;تَزْويرٌ;اسم
27534;قيوزت;تَزْويقٌ;اسم
27535;ليوزت;تَزْويلٌ;اسم
27536;ةييزت;تَزْيِيَةٌ;اسم
27537;ةيزت;تَزِيَّةٌ;اسم
27538;ةلوازم;مُزاولَةٌ;اسم
27539;تييزت;تَزْيِيتٌ;اسم
27540;دييزت;تَزْيِيدٌ;اسم
27541;رييزت;تَزْيِيرٌ;اسم
27542;غييزت;تَزْيِيغٌ;اسم
27543;ةديازم;مُزَايَدَةٌ;اسم
27544;فييزت;تَزْيِيفٌ;اسم
27545;قييزت;تَزْيِيقٌ;اسم
27546;ليز;زَيَلٌ;اسم
27547;لييزت;تَزْيِيلٌ;اسم
27548;نييزت;تَزْيِينٌ;اسم
27549;ةليازم;مُزايَلَةٌ;اسم
27550;ةلايز;زِيالَةٌ;اسم
27551;ةقبأز;زَأْبَقَةٌ;اسم
27552;ريئز;زَئيرٌ;اسم
27553;رأز;زَأْرٌ;اسم
27554;مأز;زَأْمٌ;اسم
27555;ماؤز;زُؤامٌ;اسم
27556;موؤز;زُؤُومٌ;اسم
27557;ببز;زَبَبٌ;اسم
27558;ةيبزت;تَزْبِيَةٌ;اسم
27559;جوز;زَوْجٌ;اسم
27560;بيبزت;تَزْبِيبٌ;اسم
27561;دبز;زَبْدٌ;اسم
27562;دبز;زَبْدٌ;اسم
27563;ديبزت;تَزْبيدٌ;اسم
27564;ربز;زَبْرٌ;اسم
27565;ةرابز;زَبارَةٌ;اسم
27566;ريبزت;تَزْبِيرٌ;اسم
27567;ةجربز;زَبْرَجَةٌ;اسم
27568;لبز;زَبْلٌ;اسم
27569;ليبزت;تَزْبيلٌ;اسم
27570;نبز;زَبْنٌ;اسم
27571;جز;زَجٌّ;اسم
27572;ججز;زَجَجٌ;اسم
27573;سوس;سَوَسٌ;اسم
27574;سيوست;تَسْويسٌ;اسم
27575;طيوست;تَسْويطٌ;اسم
27576;ليس;سَيْلٌ;اسم
27577;ناليس;سَيَلاَنٌ;اسم
27578;غيوست;تَسْويغٌ;اسم
27579;فيوست;تَسْويفٌ;اسم
27580;قوس;سَوَقٌ;اسم
27581;قيوست;تَسْويقٌ;اسم
27582;ليوست;تَسْويلٌ;اسم
27583;ميوست;تَسْويمٌ;اسم
27584;ىوس;سِوىً;اسم
27585;بييست;تَسْيِيبٌ;اسم
27586;جييست;تَسْيِيجٌ;اسم
27587;ةملاسم;مُسَالَمَةٌ;اسم
27588;حييست;تَسْيِيحٌ;اسم
27589;رييست;تَسْيِيرٌ;اسم
27590;سيس;سَيَسٌ;اسم
27591;ةرطيس;سَيْطَرَةٌ;اسم
27592;عييست;تَسْيِيعٌ;اسم
27593;موس;سَوْمٌ;اسم
27594;ماوس;سُوَامٌ;اسم
27595;لييست;تَسْيِيلٌ;اسم
27596;ةلءاسم;مُسَاءلَةٌ;اسم
27597;ةاماسم;مُسَامَاةٌ;اسم
27598;ةحماسم;مُسَامَحَةٌ;اسم
27599;ةرماسم;مُسَامَرَةٌ;اسم
27600;حانس;سِنَاحٌ;اسم
27601;ةحناسم;مُسَانَحَةٌ;اسم
27602;ةدناسم;مُسَانَدَةٌ;اسم
27603;ةاهاسم;مُسَاهَاةٌ;اسم
27604;ةرهاسم;مُسَاهَرَةٌ;اسم
27605;ةلهاسم;مُسَاهَلَةٌ;اسم
27606;ةمهاسم;مُسَاهَمَةٌ;اسم
27607;ةاواسم;مُسَاواةٌ;اسم
27608;ةدواسم;مُسَاوَدَةٌ;اسم
27609;ةرواسم;مُسَاوَرَةٌ;اسم
27610;ةطواسم;مُسَاوَطَةٌ;اسم
27611;ةفواسم;مُسَاوَفَةٌ;اسم
27612;ةمواسم;مُسَاوَمَةٌ;اسم
27613;ةرياسم;مُسَايَرَةٌ;اسم
27614;ةفياسم;مُسَايَفَةٌ;اسم
27615;ةلياسم;مُسَايَلَةٌ;اسم
27616;لاؤس;سُؤَالٌ;اسم
27617;ةلأسم;مَسْألَةٌ;اسم
27618;مأس;سَأْمٌ;اسم
27619;مأس;سَأَمٌ;اسم
27620;ةمآس;سَآمَةٌ;اسم
27621;بس;سَبٌّ;اسم
27622;يبس;سَبْيٌ;اسم
27623;بيبست;تَسْبِيبٌ;اسم
27624;عابس;سِباعٌ;اسم
27625;ةعباسم;مُسَابَعةٌ;اسم
27626;تبس;سَبْتٌ;اسم
27627;ةحابس;سِبَاحَةٌ;اسم
27628;حبس;سَبْحٌ;اسم
27629;ناحبس;سُبْحَان;اسم
27630;حيبست;تَسْبِيحٌ;اسم
27631;ةلحبس;سَبْحَلَةٌ;اسم
27632;خبس;سَبْخٌ;اسم
27633;خبس;سَبَخٌ;اسم
27634;خيبست;تَسْبِيخٌ;اسم
27635;ربس;سَبْرٌ;اسم
27636;ةبسبس;سَبْسَبَةٌ;اسم
27637;قابس;سِبَاقٌ;اسم
27638;ةقباسم;مُسَابَقَةٌ;اسم
27639;طبس;سَبْطٌ;اسم
27640;طبس;سَبَطٌ;اسم
27641;ةطابس;سَبَاطَةٌ;اسم
27642;طيبست;تَسْبِيطٌ;اسم
27643;عبس;سَبْعٌ;اسم
27644;عيبست;تَسْبِيعٌ;اسم
27645;ءوس;سُوءٌ;اسم
27646;ءوس;سَوْءٌ;اسم
27647;غوبس;سُبوغٌ;اسم
27648;قبس;سَبْقٌ;اسم
27649;قيبست;تَسْبِيقٌ;اسم
27650;كبس;سَبْكٌ;اسم
27651;كيبست;تَسْبِيكٌ;اسم
27652;لبس;سَبْلٌ;اسم
27653;ليبست;تَسْبِيلٌ;اسم
27654;رتس;سَتْرٌ;اسم
27655;ةرتاسم;مُسَاتَرَةٌ;اسم
27656;جس;سَجٌّ;اسم
27657;وجس;سَجْوٌ;اسم
27658;ةيجست;تَسْجِيَةٌ;اسم
27659;دوجس;سُجُودٌ;اسم
27660;دجس;سَجَدٌ;اسم
27661;سجس;سَجَسٌ;اسم
27662;سيجست;تَسْجيسٌ;اسم
27663;عجس;سَجْعٌ;اسم
27664;عيجست;تَسْجِيعٌ;اسم
27665;لجس;سَجْلٌ;اسم
27666;ليجست;تَسْجِيلٌ;اسم
27667;نجس;سَجْنٌ;اسم
27668;نيجست;تَسْجِينٌ;اسم
27669;حس;سَحٌّ;اسم
27670;حوحس;سُحُوحٌ;اسم
27671;وحس;سَحْوٌ;اسم
27672;يحس;سَحْيٌ;اسم
27673;ةلجاسم;مُسَاجَلَةٌ;اسم
27674;لاجس;سِجَالٌ;اسم
27675;بحس:;:سَحْبٌ;اسم
27676;تحس;سَحْتٌ;اسم
27677;تيحست;تَسْحِيتٌ;اسم
27678;رحس;سِحْرٌ;اسم
27679;رحس;سَحَرٌ;اسم
27680;ريحست;تَسْحِيرٌ;اسم
27681;قحس;سَحْقٌ;اسم
27682;قحس;سُحْقٌ;اسم
27683;قحس;سُحْقٌ;اسم
27684;ةقاحس;سَحَاقَةٌ;اسم
27685;ةقوحس;سُحُوقَةٌ;اسم
27686;محس;سَحَمٌ;اسم
27687;ةمحس;سُحْمَةٌ;اسم
27688;حيس;سَيْحٌ;اسم
27689;ناحيس;سَيَحَانٌ;اسم
27690;ميحست;تَسْحِيمٌ;اسم
27691;نحس;سَحْنٌ;اسم
27692;حيس;سَيْحٌ;اسم
27693;ناحيس;سَيَحَانٌ;اسم
27694;ةحايس;سِيَاحَةٌ;اسم
27695;خس;سَخٌّ;اسم
27696;ءاخس;سَخَاءٌ;اسم
27697;يرخس;سُخْرِيٌّ;اسم
27698;يرخس;سِخْرِيٌّ;اسم
27699;رخس;سَخْرٌ;اسم
27700;رخس;سُخْرٌ;اسم
27701;رخس;سَخَرٌ;اسم
27702;ةيرخس;سُخْرِيَةٌ;اسم
27703;ةيرخس;سُخْرِيَّةٌ;اسم
27704;ريخست;تَسْخِيرٌ;اسم
27705;طخس;سَخَطٌ;اسم
27706;طخس;سُخْطٌ;اسم
27707;فخس;سُخْفٌ;اسم
27708;،ةفاخس;سَخَافَةٌ،;اسم
27709;فيخست;تَسْخِيفٌ;اسم
27710;ةنوخس;سُخُونَةٌ;اسم
27711;ةناخس;سَخَانَةٌ;اسم
27712;نخس;سَخَنٌ;اسم
27713;نخس;سُخْنٌ;اسم
27714;ةنخس;سُخْنَةٌ;اسم
27715;نخس;سَخْنٌ;اسم
27716;نخس;سَخَنٌ;اسم
27717;نخس;سَخَنٌ;اسم
27718;نوخس;سُخُونٌ;اسم
27719;ةنخس;سُخْنَةٌ;اسم
27720;ةنوخس;سُخُونَةٌ;اسم
27721;ةناخس;سَخَانَةٌ;اسم
27722;نخس;سُخْنٌ;اسم
27723;نخس;سَخَنٌ;اسم
27724;ةنخس;سُخْنَةٌ;اسم
27725;نيخست;تَسْخِينٌ;اسم
27726;ةواخس;سَخَاوَةٌ;اسم
27727;ءاخس;سَخَاءٌ;اسم
27728;ةواخس;سَخَاوَةٌ;اسم
27729;وخس;سُخُوٌّ;اسم
27730;دس;سَدٌّ;اسم
27731;دادس;سَدَادٌ;اسم
27732;دودس;سُدودٌ;اسم
27733;يدس;سَدْيٌ;اسم
27734;ةلحاسم;مُسَاحَلَةٌ;اسم
27735;ةيدست;تَسْدِيَةٌ;اسم
27736;جدس;سَدْجٌ;اسم
27737;ديدست;تَسْدِيدٌ;اسم
27738;ردس;سَدْرٌ;اسم
27739;رودس;سُدُورٌ;اسم
27740;ردس;سَدَرٌ;اسم
27741;ةرادس;سَدَارَةٌ;اسم
27742;سدس;سَدْسٌ;اسم
27743;سيدست;تَسْدِيسٌ;اسم
27744;لدس;سَدْلٌ;اسم
27745;لدس;سَدَلٌ;اسم
27746;ليدست;تَسْدِيلٌ;اسم
27747;ندس;سَدْنٌ;اسم
27748;نادس;سِدَانٌ;اسم
27749;ةنادس;سَدَانَةٌ;اسم
27750;خوس;سَوْخٌ;اسم
27751;ىدس;سِدىً;اسم
27752;رس;سُرٌّ;اسم
27753;رورس;سُرُورٌ;اسم
27754;ةرسم;مَسَرَّةٌ;اسم
27755;رس;سَرٌّ;اسم
27756;رس;سَرٌّ;اسم
27757;ررس;سَرَرٌ;اسم
27758;ورس;سَرْوٌ;اسم
27759;ةوارس;سَرَاوَةٌ;اسم
27760;ورس;سَرْوٌ;اسم
27761;ىرس;سُرىً;اسم
27762;نايرس;سَرَيَانٌ;اسم
27763;يرس;سَرْيٌ;اسم
27764;ةيارس;سِرَايَةٌ;اسم
27765;ةيرست;تَسْرِيَةٌ;اسم
27766;ةفخاسم;مُسَاخَفَةٌ;اسم
27767;برس;سَرْبٌ;اسم
27768;بورس;سُرُوبٌ;اسم
27769;برس;سَرَبٌ;اسم
27770;بيرست;تَسْرِيبٌ;اسم
27771;ةلبرس;سَرْبَلَةٌ;اسم
27772;جرس;سَرْجٌ;اسم
27773;ةدايس;سِيَادَةٌ;اسم
27774;جرس;سَرَجٌ;اسم
27775;جيرست;تَسْرِيجٌ;اسم
27776;حرس;سَرْحٌ;اسم
27777;حورس;سُرُوحٌ;اسم
27778;حرس;سَرَحٌ;اسم
27779;حيرست;تَسْرِيحٌ;اسم
27780;درس;سَرْدٌ;اسم
27781;درس;سَرَدٌ;اسم
27782;ديرست;تَسْرِيدٌ;اسم
27783;ةقدرس;سَرْدَقَةٌ;اسم
27784;ريرست;تَسْرِيرٌ;اسم
27785;سرس;سَرَسٌ;اسم
27786;طرس;سَرْطٌ;اسم
27787;طرس;سَرَطٌ;اسم
27788;عرس;سَرَعٌ;اسم
27789;عرس;سِرْعٌ;اسم
27790;ةعرس;سُرْعَةٌ;اسم
27791;عرس;سَرْعٌ;اسم
27792;ةعرس;سُرْعَةٌ;اسم
27793;قرس;سَرَقٌ;اسم
27794;ةقرس;سَرِقَةٌ;اسم
27795;قرس;سَرَقٌ;اسم
27796;قيرست;تَسْرِيقٌ;اسم
27797;ورس;سَرْوٌ;اسم
27798;ةوارس;سَرَاوَةٌ;اسم
27799;ةلورس;سَرْوَلَةٌ;اسم
27800;ورس;سَرْوٌ;اسم
27801;ةوارس;سَرَاوةُ;اسم
27802;ىرس;سَرىً;اسم
27803;ءارس;سَرَاءٌ;اسم
27804;روس;سَوْرٌ;اسم
27805;ةروس;سوْرَةٌ;اسم
27806;وطس;سَطْوٌ;اسم
27807;ةوطس;سَطْوَةٌ;اسم
27808;ريس;سَيْرٌ;اسم
27809;حطس;سَطْحٌ;اسم
27810;حيطست;تَسْطِيحٌ;اسم
27811;رطس;سَطْرٌ;اسم
27812;ريطست;تَسْطِيرٌ;اسم
27813;عطس;سَطْعٌ;اسم
27814;عوطس;سُطُوعٌ;اسم
27815;عيطس;سَطيعٌ;اسم
